EmployeeNumber,Surname,GivenName,Gender,City,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,AbsentHours,BusinessUnit
4950,West,Vivian,F,Burnaby,Produce Clerk,Produce,Burnaby,Stores,48.00928839,6.522686786,116.8736686,Stores
4951,Bland,Jeffrey,M,Quesnel,Produce Clerk,Produce,Quesnel,Stores,39.28458628,6.982513263,28.26075625,Stores
4952,Price,Jason,M,Burnaby,Cashier,Customer Service,Burnaby,Stores,49.23671496,2.725624854,135.2772449,Stores
4953,Hammond,Janice,F,Sechelt,Produce Clerk,Produce,West Vancouver,Stores,48.42677102,6.769243152,113.3003625,Stores
4954,Alvardo,Tracy,M,Decker Lake,Baker,Bakery,Prince George,Stores,48.85847149,5.35534576,76.55963027,Stores
4955,Compo,Bruce,M,Victoria,Produce Clerk,Produce,Victoria,Stores,41.73181904,4.406526983,46.79749011,Stores
4956,Frye,Amy,F,Surrey,Baker,Bakery,Surrey,Stores,38.92904373,3.685083411,72.55158359,Stores
4957,Hancock,Nellie,F,Penticton,Baker,Bakery,Kelowna,Stores,57.2069803,5.116556863,120.7676112,Stores
4958,Newton,Kathleen,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,40.97817407,6.462112936,44.48722491,Stores
4959,Moore,Ricky,M,Vernon,Baker,Bakery,Vernon,Stores,49.64565327,3.789466502,131.8971826,Stores
4960,Williams,Antonio,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,40.35531074,3.734711539,55.81029998,Stores
4961,Sexton,Wilma,F,Chilliwack,Baker,Bakery,Chilliwack,Stores,44.97269062,4.344103297,90.25220528,Stores
4962,Acosta,Thomas,M,Campbell River,Baker,Bakery,Nanaimo,Stores,36.12883222,5.085864011,9.016512747,Stores
4963,Tubbs,Linda,F,Cranbrook,Produce Clerk,Produce,Cranbrook,Stores,47.16849143,4.362621107,122.5912817,Stores
4964,Riley,Frank,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,39.33738415,4.867668773,0,Stores
4965,Suarez,Samantha,F,Jaffray,Produce Clerk,Produce,Cranbrook,Stores,32.83047833,3.7486629,51.70300082,Stores
4966,Alderman,George,M,Victoria,Meat Cutter,Meats,Victoria,Stores,50.81116221,3.596118687,31.7161917,Stores
4967,Pierce,Everett,M,Cranbrook,Produce Clerk,Produce,Cranbrook,Stores,37.59266917,3.800092919,29.07397414,Stores
4968,Luis,Eric,M,New Westminster,Baker,Bakery,New Westminster,Stores,35.00746016,5.021677923,57.22087762,Stores
4969,Jones,Jo,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,52.28678725,5.445882123,157.7461769,Stores
4970,Williams,Kathleen,F,Coquitlam,Baker,Bakery,Nanaimo,Stores,39.35347786,6.291557926,46.54603811,Stores
4971,Clay,James,M,Ashcroft,Baker,Bakery,Kamloops,Stores,39.38265206,6.042098008,37.41750173,Stores
4972,Sayre,Adele,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,35.63540737,5.721037848,34.21840976,Stores
4973,Robinson,Alexander,M,Victoria,Meat Cutter,Meats,Victoria,Stores,36.39343823,3.927942303,34.68086967,Stores
4974,Stone,Teresa,F,Kamloops,Baker,Bakery,Kamloops,Stores,28.71722148,2.499341912,0,Stores
4975,Bell,Michael,M,Kelowna,Baker,Bakery,Kelowna,Stores,43.99126726,4.464544342,89.66380259,Stores
4976,Wolfe,Becky,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,47.31806254,4.122783295,80.44548372,Stores
4977,McCartney,Georgia,F,Sidney,Meat Cutter,Meats,Victoria,Stores,55.35051476,4.967935472,95.72769979,Stores
4978,Gill,Melissa,F,Sooke,Meat Cutter,Meats,Victoria,Stores,30.91349817,3.883514177,33.36406633,Stores
4979,Ruggles,Alex,M,North Vancouver,Baker,Bakery,North Vancouver,Stores,23.05462856,3.745160885,0,Stores
4980,Johnson,Ericka,F,Port Coquitlam,Dairy Person,Dairy,Port Coquitlam,Stores,19.79942406,3.625329946,0,Stores
4981,Dawson,Vivian,F,Haney,Cashier,Customer Service,Haney,Stores,36.2774224,4.457025025,68.03744293,Stores
4982,Scarborough,Francis,M,Coquitlam,Baker,Bakery,Nanaimo,Stores,38.39049943,4.429143033,49.95951405,Stores
4983,Keyser,Joel,M,Logan Lake,Baker,Bakery,Kamloops,Stores,56.62842996,5.284899113,113.1196342,Stores
4984,Leek,Harry,M,Richmond,Produce Clerk,Produce,Richmond,Stores,31.6110475,3.622436336,0,Stores
4985,Walker,Charles,M,Kamloops,Baker,Bakery,Kamloops,Stores,51.98798201,6.153443331,53.92656705,Stores
4986,Byrd,Kristal,F,Revelstoke,Baker,Bakery,Kelowna,Stores,39.21012273,3.53584526,55.27710563,Stores
4987,Sherer,Anna,F,Courtenay,Baker,Bakery,Nanaimo,Stores,50.00303171,3.283925783,143.5080205,Stores
4988,Boston,Larry,M,Port Coquitlam,Shelf Stocker,Processed Foods,Port Coquitlam,Stores,34.62872826,6.454696797,0,Stores
4989,Gray,Jason,M,Aldergrove,Produce Clerk,Produce,Aldergrove,Stores,30.21806933,7.808859449,0,Stores
4990,Brown,Ty,M,Houston,Dairy Person,Dairy,Terrace,Stores,49.35246874,4.824063184,16.92129251,Stores
4991,Lundy,Ruben,M,Victoria,Produce Clerk,Produce,Victoria,Stores,43.48452795,5.048361732,50.92031253,Stores
4992,Artrip,Dana,F,Squamish,Baker,Bakery,Squamish,Stores,40.59140822,5.682989829,13.61935121,Stores
4993,Stthomas,Felicia,F,Burnaby,Cashier,Customer Service,Burnaby,Stores,59.75568676,5.322983676,164.0407662,Stores
4994,Fleming,Ivory,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,28.62034234,2.189514607,0,Stores
4995,Clark,Steven,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,49.07206935,3.92477161,56.38250583,Stores
4996,Montgomery,Larry,M,Prince George,Baker,Bakery,Prince George,Stores,40.95349314,6.417204571,31.32209307,Stores
4997,Cano,Tammy,F,Parksville,Baker,Bakery,Nanaimo,Stores,23.61226763,7.544977655,0,Stores
4998,Dixon,Edith,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,32.6246575,8.218734814,0,Stores
4999,Price,Carla,F,Haney,Meat Cutter,Meats,Haney,Stores,53.78400421,5.075661,139.2906178,Stores
5000,Hayes,Florencia,F,White Rock,Cashier,Customer Service,White Rock,Stores,45.23837967,4.102724559,96.63785377,Stores
5001,Bennett,Phyllis,F,Whistler,Produce Clerk,Produce,Squamish,Stores,34.82155123,3.939439196,69.22891986,Stores
5002,Ohler,Hulda,F,White Rock,Cashier,Customer Service,White Rock,Stores,35.52188124,3.870865484,39.83079779,Stores
5003,Peterson,Denna,F,Squamish,Baker,Bakery,Squamish,Stores,43.66248103,3.678131204,87.08526624,Stores
5004,Walker,Maria,F,Creston,Baker,Bakery,Cranbrook,Stores,33.81247729,2.795167185,35.21279316,Stores
5005,Presnell,Spencer,M,Surrey,Produce Clerk,Produce,Surrey,Stores,36.47630763,6.257116364,10.11962042,Stores
5006,Swain,Shirley,F,Cranbrook,Baker,Bakery,Cranbrook,Stores,51.24721706,6.063198959,105.3825498,Stores
5007,White,David,M,Grand Forks,Customer Service Manager,Customer Service,Grand Forks,Stores,44.62567078,3.247430369,100.1088351,Stores
5008,Phipps,Neil,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,36.27188246,5.788574648,15.81080443,Stores
5009,Bigler,Mabel,F,Cranbrook,Produce Clerk,Produce,Cranbrook,Stores,45.18566261,6.650144112,77.68692884,Stores
5010,Fay,Kristen,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,34.32802524,5.177981083,0,Stores
5011,Copley,Jerome,M,Duncan,Produce Clerk,Produce,Quesnel,Stores,52.27145545,3.915386281,110.7260368,Stores
5012,Rumley,Carol,F,Fort Fraser,Produce Clerk,Produce,Prince George,Stores,44.55735858,5.923707432,73.91800018,Stores
5013,Diaz,William,M,Penticton,Baker,Bakery,Kelowna,Stores,26.7352331,5.864062325,0,Stores
5014,Arias,Rosanne,F,Fort Nelson,Produce Clerk,Produce,Fort Nelson,Stores,45.71898536,6.382865512,67.54423127,Stores
5015,Ely,Heather,F,Osoyoos,Baker,Bakery,Kelowna,Stores,34.20272725,3.813719353,60.96736752,Stores
5016,Moss,Benjamin,M,North Vancouver,Baker,Bakery,North Vancouver,Stores,42.03307788,6.443503811,62.25106893,Stores
5017,Guillen,Mark,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,46.58728303,5.400090187,51.53082338,Stores
5018,Holtz,Annie,F,Pitt Meadows,Baker,Bakery,Pitt Meadows,Stores,40.61373844,4.614152102,12.38509119,Stores
5019,Collins,Elias,M,Burnaby,Cashier,Customer Service,Burnaby,Stores,62.2299868,3.325279138,183.611439,Stores
5020,Hamilton,Colleen,F,Kelowna,Baker,Bakery,Kelowna,Stores,37.76652266,7.084736911,6.024855167,Stores
5021,Reece,Robert,M,Kamloops,Baker,Bakery,Kamloops,Stores,26.42867953,4.030928253,0,Stores
5022,Rush,Vicente,M,Penticton,Baker,Bakery,Kelowna,Stores,49.07440722,4.438397863,114.7694013,Stores
5023,Watson,Claudia,F,Burnaby,Cashier,Customer Service,Burnaby,Stores,49.41006006,4.786954645,85.7344947,Stores
5024,Sellers,Gerald,M,Sidney,Meat Cutter,Meats,Victoria,Stores,17.85879854,6.208500059,0,Stores
5025,Covarrubias,Becky,F,Burnaby,Produce Clerk,Produce,Burnaby,Stores,47.63207978,7.006283706,114.7862198,Stores
5026,Pierce,Dorothy,F,Victoria,Meat Cutter,Meats,Victoria,Stores,31.18664641,4.269370475,80.84241958,Stores
5027,Rogerson,Jeanette,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,26.70663961,3.871105419,0,Stores
5028,Gomez,Jesus,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,39.85096094,4.777379309,32.86966118,Stores
5029,Smith,Emma,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,39.02962967,5.230772039,17.95132052,Stores
5030,Harris,Bryan,M,Qualicum Beach,Baker,Bakery,Nanaimo,Stores,40.84387815,7.255286202,19.21486978,Stores
5031,Reichel,Robert,M,Nanaimo,Baker,Bakery,Nanaimo,Stores,31.53362581,6.227283063,0,Stores
5032,Epps,Frank,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,31.9747352,5.961676515,51.009789,Stores
5033,Nelson,Lynn,F,Burnaby,Cashier,Customer Service,Burnaby,Stores,38.69073378,5.903356095,70.89516621,Stores
5034,Lopez,Verna,F,New Westminster,Baker,Bakery,New Westminster,Stores,46.90200663,2.623492767,87.15217879,Stores
5035,Neal,Santos,M,Prince George,Baker,Bakery,Prince George,Stores,50.54929531,3.439721192,126.9744907,Stores
5036,Price,Sheila,F,Courtenay,Baker,Bakery,Nanaimo,Stores,43.3986701,5.177254145,65.69975061,Stores
5037,Smith,Wanda,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,42.03780758,4.088176138,83.82643842,Stores
5038,Reid,Isaac,M,Montney,Baker,Bakery,Fort St John,Stores,34.5290713,1.935862418,0,Stores
5039,Palacios,Jason,M,Port Coquitlam,Baker,Bakery,Port Coquitlam,Stores,47.73392331,4.596025201,133.8606705,Stores
5040,Russell,Elizabeth,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,32.59845241,3.851833946,0,Stores
5041,McKinney,Mary,F,Mackenzie,Baker,Bakery,Prince George,Stores,25.22149973,4.548316323,0,Stores
5042,Vowels,Marie,F,Decker Lake,Baker,Bakery,Prince George,Stores,42.86709176,5.28661642,62.90651956,Stores
5043,Palmer,Karen,F,Vernon,Baker,Bakery,Vernon,Stores,35.59338357,4.572215616,55.33222719,Stores
5044,McKay,Jason,M,Coquitlam,Baker,Bakery,Nanaimo,Stores,31.50172308,1.362452,0,Stores
5045,Drew,Candace,F,Victoria,Meat Cutter,Meats,Victoria,Stores,39.3929565,5.047433938,77.48508337,Stores
5046,Villarreal,Nicholas,M,Victoria,Meat Cutter,Meats,Victoria,Stores,42.98346677,5.670664068,55.43666997,Stores
5047,Wilson,Cheryl,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,28.06250605,1.996731682,14.02853923,Stores
5048,McClain,Darlene,F,Alexis Creek,Baker,Bakery,Williams Lake,Stores,37.15617703,6.757735004,0,Stores
5049,Carr,John,M,Penticton,Baker,Bakery,Kelowna,Stores,69.65950698,5.170534086,179.9461754,Stores
5050,Ramage,Francis,M,Richmond,Produce Clerk,Produce,Richmond,Stores,35.21718644,3.719920882,44.89596102,Stores
5051,James,Samuel,M,Coquitlam,Produce Clerk,Produce,Nanaimo,Stores,39.78256301,5.92430723,45.97664392,Stores
5052,Pitts,Carl,M,Spences Bridge,Cashier,Customer Service,Kamloops,Stores,33.36042785,4.288352345,0,Stores
5053,Robin,Terry,M,Victoria,Produce Clerk,Produce,Victoria,Stores,43.44233562,5.450548151,67.22329461,Stores
5054,Sacco,Rodney,M,Burnaby,Produce Clerk,Produce,Burnaby,Stores,40.74866332,1.184086885,32.14736278,Stores
5055,Webb,Stephen,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,49.44882525,3.424920423,76.43034843,Stores
5056,Washington,Melinda,F,Terrace,Dairy Person,Dairy,Terrace,Stores,22.69466843,5.642982735,0,Stores
5057,Knight,Dorothy,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,41.87576756,3.621142272,58.71716801,Stores
5058,Holbert,Jeremiah,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,48.3731078,4.13737478,85.29541168,Stores
5059,Moore,John,M,Burnaby,Cashier,Customer Service,Burnaby,Stores,51.01035789,5.932458947,85.77876286,Stores
5060,Oliver,Ruth,F,Decker Lake,Baker,Bakery,Prince George,Stores,25.49856878,3.626288357,51.04130337,Stores
5061,Joiner,Lillian,F,Burnaby,Cashier,Customer Service,Burnaby,Stores,42.10168358,4.92093151,75.82543666,Stores
5062,Adams,Rowena,F,Victoria,Meat Cutter,Meats,Victoria,Stores,24.67279,5.366942212,0,Stores
5063,Lemieux,Mildred,F,Francois Lake,Baker,Bakery,Prince George,Stores,25.69161006,2.991035178,0,Stores
5064,Scott,Florence,F,West Vancouver,Produce Clerk,Produce,West Vancouver,Stores,36.8507775,7.246854802,13.04811183,Stores
5065,Paris,Ronald,M,Lakeview Heights,Baker,Bakery,Kelowna,Stores,44.66896336,3.630064737,31.76103815,Stores
5066,Davis,Steve,M,Langley,Produce Clerk,Produce,Langley,Stores,38.41168305,5.494778793,87.99300219,Stores
5067,Cooper,Terry,M,Nanaimo,Baker,Bakery,Nanaimo,Stores,38.06608293,5.719621362,45.27774842,Stores
5068,Ashe,Vincent,M,New Westminister,Produce Clerk,Produce,New Westminister,Stores,28.49686584,0.78658575,0,Stores
5069,Akers,David,M,Port Hardy,Baker,Bakery,Nanaimo,Stores,46.60279129,6.7009619,50.60463824,Stores
5070,Hill,Wendy,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,44.67755376,2.915989216,90.33658025,Stores
5071,Nash,Melissa,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,30.98718357,4.243959259,0,Stores
5072,Brooks,Charles,M,Aldergrove,Baker,Bakery,Aldergrove,Stores,39.74101584,1.443066159,46.47769022,Stores
5073,Howard,Robert,M,New Westminster,Baker,Bakery,New Westminster,Stores,34.20272258,4.099240513,59.00276092,Stores
5074,Garzon,Harriet,F,Parksville,Baker,Bakery,Nanaimo,Stores,42.31661683,5.941677465,47.0812607,Stores
5075,Coleman,Richard,M,Victoria,Meat Cutter,Meats,Victoria,Stores,41.22503592,4.266206057,47.8516254,Stores
5076,Harvey,Hector,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,51.98095879,6.908172371,77.85639145,Stores
5077,Santiago,Miguel,M,North Vancouver,Produce Clerk,Produce,North Vancouver,Stores,47.27304943,5.301769824,85.28933682,Stores
5078,Roy,Cheri,F,Victoria,Meat Cutter,Meats,Victoria,Stores,28.69179406,1.568797766,10.21863121,Stores
5079,Atwood,John,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,44.20017947,4.180809988,89.6645079,Stores
5080,Lopez,Bradley,M,Surrey,Baker,Bakery,Surrey,Stores,51.39123501,3.909456925,116.5420115,Stores
5081,Durocher,Kim,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,40.30728744,2.851048199,71.72053398,Stores
5082,Basile,Amanda,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,29.32311023,5.773257981,30.11064492,Stores
5083,Shadle,William,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,48.64317995,4.502777675,43.85327129,Stores
5084,Tejada,Jesus,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,47.02732713,6.068107748,16.65198428,Stores
5085,Spiva,Victor,M,Gibsons,Baker,Bakery,West Vancouver,Stores,46.40526364,2.76557863,79.55719764,Stores
5086,Traylor,Jose,M,Cobble Hill,Meat Cutter,Meats,Victoria,Stores,31.08324473,5.988494455,0,Stores
5087,Lafleur,Dan,M,Golden,Produce Clerk,Produce,Cranbrook,Stores,39.27044822,3.758509438,7.671844929,Stores
5088,Domingo,Justin,F,North Vancouver,Produce Clerk,Produce,North Vancouver,Stores,37.44507973,2.298991781,34.55009576,Stores
5089,Smith,Mary,F,Mcleese Lake,Baker,Bakery,Williams Lake,Stores,52.65746464,8.550129192,139.9455277,Stores
5090,Gregory,Tina,F,Duncan,Baker,Bakery,Quesnel,Stores,47.51173248,8.010657446,73.96230644,Stores
5091,Harper,Lynette,F,Prince George,Produce Clerk,Produce,Prince George,Stores,39.87554985,3.870538831,30.45906246,Stores
5092,Ruby,Jennifer,F,Prince George,Baker,Bakery,Prince George,Stores,37.48069993,7.149784961,49.38780306,Stores
5093,Lewis,Nancy,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,29.0903506,2.741055863,38.43800392,Stores
5094,Kelly,Martin,M,Golden,Produce Clerk,Produce,Cranbrook,Stores,53.94771613,5.27068251,108.0755127,Stores
5095,Hunter,Tennille,F,Richmond,Baker,Bakery,Richmond,Stores,46.35042006,7.123547015,94.91717172,Stores
5096,Hsu,Karen,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,30.03090916,4.821799902,0,Stores
5097,Reynolds,Tina,F,Duncan,Produce Clerk,Produce,Quesnel,Stores,30.41643676,9.376317833,37.47324512,Stores
5098,Young,John,M,West Vancouver,Produce Clerk,Produce,West Vancouver,Stores,57.18374385,1.894725591,150.1618527,Stores
5099,Young,Douglas,M,Victoria,Produce Clerk,Produce,Victoria,Stores,35.91413383,5.531244242,16.66140061,Stores
5100,Turner,Deborah,F,Victoria,Meat Cutter,Meats,Victoria,Stores,41.01960725,4.300505453,53.20243928,Stores
5101,Williams,Nancy,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,38.72876912,3.778748909,34.86742353,Stores
5102,Oleary,Patricia,F,Coquitlam,Baker,Bakery,Nanaimo,Stores,40.43597818,4.332038832,51.0701359,Stores
5103,Monroy,Brandie,F,Vananda,Baker,Bakery,Nanaimo,Stores,52.40907594,3.943557642,144.7349625,Stores
5104,White,James,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,35.30835869,4.408157361,33.99182383,Stores
5105,Jess,Laura,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,33.10241463,5.148702254,1.860042906,Stores
5106,Mackenzie,Ruth,F,New Westminster,Baker,Bakery,New Westminster,Stores,44.31611496,3.695549664,72.73067719,Stores
5107,Pence,Daniel,M,Burnaby,Cashier,Customer Service,Burnaby,Stores,38.32586249,1.79932297,38.31001269,Stores
5108,Urban,Helen,F,Fort St John,Baker,Bakery,Fort St John,Stores,42.36264128,3.566473345,33.73354153,Stores
5109,Breen,Leonard,M,Iskut,Dairy Person,Dairy,Terrace,Stores,28.63870389,3.277288718,0,Stores
5110,Sepe,Shirley,F,New Westminster,Baker,Bakery,New Westminster,Stores,53.66725328,7.04526414,80.11866175,Stores
5111,Chartrand,Cynthia,F,Willow Point,Baker,Bakery,Trail,Stores,23.29326874,2.652063308,0,Stores
5112,Salgado,Carl,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,28.6029106,6.897436098,0,Stores
5113,Christensen,Michael,M,Oyster River,Baker,Bakery,Nanaimo,Stores,36.38314382,2.713505383,82.16363233,Stores
5114,Chandler,Nilda,F,Penticton,Baker,Bakery,Kelowna,Stores,36.61573424,5.413782616,87.46801748,Stores
5115,Davidson,Ted,M,Richmond,Produce Clerk,Produce,Richmond,Stores,44.92894539,6.271992322,61.9050748,Stores
5116,Melendy,Frances,F,New Westminster,Baker,Bakery,New Westminster,Stores,39.33586543,2.222927041,74.81633796,Stores
5117,Gutierrez,Kendall,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,41.05137203,4.056066131,77.70106537,Stores
5118,Frye,Ashley,F,Victoria,Meat Cutter,Meats,Victoria,Stores,40.34898922,6.461151408,12.38164472,Stores
5119,Ard,Heather,F,Burnaby,Cashier,Customer Service,Burnaby,Stores,39.63975294,5.397919964,33.06572753,Stores
5120,Jones,Robert,M,Fauquier,Baker,Bakery,Trail,Stores,49.79241797,7.162297165,80.19759765,Stores
5121,Sanchez,Terry,F,New Westminister,Meat Cutter,Meats,New Westminister,Stores,42.17190988,2.294714,73.07878167,Stores
5122,Thoma,Monique,F,Burnaby,Cashier,Customer Service,Burnaby,Stores,48.63240246,5.661074002,91.76233545,Stores
5123,Yates,Nicole,F,Vernon,Baker,Bakery,Vernon,Stores,45.75589031,4.755965458,107.7235226,Stores
5124,Smith,Bradley,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,48.83938528,1.79309452,40.66933824,Stores
5125,Cooke,Paul,M,Haney,Dairy Person,Dairy,Haney,Stores,47.00886294,3.673272458,44.77634208,Stores
5126,Hughes,Gary,M,Sayward,Baker,Bakery,Nanaimo,Stores,34.16699233,3.785538568,46.36228703,Stores
5127,Mooney,Christopher,M,West Vancouver,Baker,Bakery,West Vancouver,Stores,54.56810907,3.847890925,116.2056713,Stores
5128,Montgomery,Marguerite,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,11.66756428,5.244620706,0,Stores
5129,Martinez,Marie,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,27.69313569,5.067935815,0,Stores
5130,Willard,Marilyn,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,43.09946898,5.256119551,90.73875672,Stores
5131,Newell,Damian,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,45.35247084,5.284837544,44.90745354,Stores
5132,Hopper,Cynthia,F,New Westminster,Baker,Bakery,New Westminster,Stores,26.43452892,5.504449069,11.7636396,Stores
5133,Crowley,Ester,F,Victoria,Meat Cutter,Meats,Victoria,Stores,32.06226587,5.23934879,41.22688158,Stores
5134,Dunbar,Anthony,M,Surrey,Baker,Bakery,Surrey,Stores,57.88067802,3.719308983,110.8971595,Stores
5135,Cunningham,Roxanne,F,Salmon Arm,Baker,Bakery,Kamloops,Stores,50.45648537,3.056838152,79.57288682,Stores
5136,Mendez,Dorothy,F,Burnaby,Cashier,Customer Service,Burnaby,Stores,32.08617533,2.973104078,5.739987663,Stores
5137,Smith,Curtis,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,39.83735306,4.768711637,21.37781122,Stores
5138,Lowe,Paul,M,Victoria,Meat Cutter,Meats,Victoria,Stores,32.17068594,7.857254668,0,Stores
5139,Perry,Jennifer,F,Victoria,Meat Cutter,Meats,Victoria,Stores,63.04466186,3.876009378,187.4490996,Stores
